objectid,stationcode,sampledate,projectcode,eventcode,protocolcode,agencycode,samplecomments,locationcode,geometryshape,collectionmethodcode,sampletypecode,replicate,collectiondevicename,sievesize,collectiondepth,unitcollectiondepth,sampleid,benthiccollectioncomments,grabsize,unitgrabsize,replicatename,replicatecollectiondate,numberjars,benthiccollectiondetailcomments,agencycode_labeffort,personnelcode_labeffort,percentsamplecounted,totalgrids,gridsanalyzed,gridsvolumeanalyzed,targetorganismcount,actualorganismcount,extraorganismcount,qcorganismcount,discardedorganismcount,effortqacode,benthiclabeffortcomments,finalid,lifestagecode,baresult,result,unitname,resqualcode,qacode,compliancecode,batchverificationcode,taxonomicqualifier,excludedtaxa,personnelcode_result,labsampleid,enterdate,benthicresultcomments,distinctcode,record_origin,origin_lastupdatedate,record_publish,originalid,login_agency,login_owner,login_year,login_email,login_project,globalid,created_user,created_date,last_edited_user,last_edited_date,collectiontime,ceden_publish,asci_sampleid,masterid
32399275,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,0.00024521,NA,NA,NA,600,623,NA,NA,NA,NA,NA,Sellaphora seminulum,NR,6,NA,count,=,None,NA,NA,None,NA,NA,7518.02-02,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399276,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,0.00024521,NA,NA,NA,600,623,NA,NA,NA,NA,NA,Stauroneis anceps,NR,9,NA,count,=,None,NA,NA,None,NA,NA,7518.02-02,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399277,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,0.00024521,NA,NA,NA,600,623,NA,NA,NA,NA,NA,Synedra,NR,35,NA,count,=,None,NA,NA,None,NA,NA,7518.02-02,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399278,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,0.00024521,NA,NA,NA,600,623,NA,NA,NA,NA,NA,Ulnaria ulna,NR,5,NA,count,=,None,NA,NA,None,NA,NA,7518.02-02,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399279,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anabaena oscillarioides,NR,NA,5537903225.80000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399280,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anabaena saaremaaensis,NR,NA,4928225806.50000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399281,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anabaena sp 2,NR,NA,609677419.34999990,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399282,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cladophora cf fracta,NR,NA,355645161.28999996,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399284,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gloeocystis vesiculosa,NR,NA,1066935483.90000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399285,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Klebsormidium rivulare,NR,NA,558870967.74000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399286,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leptolyngbya granulifera,NR,NA,254032258.06000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399287,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Microspora pachyderma,NR,NA,4572580645.20000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399288,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Microspora tumidula,NR,NA,3556451612.90000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399289,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nodularia harveyana,NR,NA,203225806.45000002,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399290,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nodularia spumigena,NR,NA,609677419.34999990,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399291,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nostoc carneum,NR,NA,1575000000.00000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399292,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nostoc cf microscopicum,NR,NA,762096774.19000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399293,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oedogonium sp 1,Not Recorded,NA,1168548387.10000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399294,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oedogonium sp 2,Not Recorded,NA,457258064.52000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399295,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oedogonium sp 6,Not Recorded,NA,863709677.42000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399296,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oedogonium vaucherii,NR,NA,5588709677.40000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399297,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Schizothrix fragilis,NR,NA,203225806.45000002,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399298,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spirogyra sp 20,Not Recorded,NA,254032258.06000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399299,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spirogyra weberi,NR,NA,5080645161.30000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399300,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stigeoclonium sp 1,NR,NA,50806451.61300000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399301,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tribonema affine,NR,NA,203225806.45000002,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399302,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tribonema delicatissimum,NR,NA,152419354.84000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399303,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tribonema minus,NR,NA,457258064.52000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399304,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tribonema utriculosum,NR,NA,304838709.68000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399305,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tribonema viride,NR,NA,558870967.74000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399306,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trichormus cf variabilis,NR,NA,254032258.06000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399307,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vaucheria cf geminata,NR,NA,2997580645.20000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399308,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vaucheria dillwynii,NR,NA,1575000000.00000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399309,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zygnema sp 1,Not Recorded,NA,508064516.13000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399310,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zygnema sterile,NR,NA,4115322580.60000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399311,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,40.00000000,2.00000000,NA,300,319,0.00000000,0.00000000,NA,NA,NA,Anabaena oscillarioides,Not Recorded,NA,6523.09677420,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
32399312,903NP9SLR,2016-03-22T07:00:00Z,RWB9_NPS_2016,NA,SWAMP_2007_WS,RWQCB9-San Diego Region,NA,X,Point,Algae_SWAMP,Microalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,124,cm2,NA,NA,NA,NA,RWQCB9-San Diego Region,NA,NA,40.00000000,2.00000000,NA,300,319,0.00000000,0.00000000,NA,NA,NA,Anabaena oscillarioides,NR,NA,17306.40121000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,10:30,NA,903NP9SLR_2016-03-22_1,903NP9SLR
